oneid,choice,profit,ave_other,size,whichgroup,round,rematching,time
44172,57,5043.5,67.5,3,1,4,randomly,2020-11-26 18:39:38
44172,60,4650,65,3,1,5,randomly,2020-11-26 18:41:49
44172,65,3775,60,3,3,6,randomly,2020-11-26 18:43:32
44172,78,7213.5,77.5,3,4,7,randomly,2020-11-26 18:45:26
44172,88,3426,55,3,3,8,randomly,2020-11-26 18:47:28
44172,86,7061.5,77.5,3,1,9,randomly,2020-11-26 18:49:53
44172,67,1411,50,3,4,10,randomly,2020-11-26 18:52:25
44172,87,5353.5,65.5,3,1,11,randomly,2020-11-26 18:53:20
44172,66,2130,53,3,1,12,randomly,2020-11-26 18:56:56
44172,50,737.5,52.5,3,2,13,randomly,2020-11-26 18:57:48
44172,78,5226,65,3,1,14,randomly,2020-11-26 18:59:30
44172,59,2309.5,55.5,3,1,15,randomly,2020-11-26 19:01:37
44172,60,5700,70,3,2,16,randomly,2020-11-26 19:03:32
44172,97,4267.5,59.5,3,0,17,randomly,2020-11-26 19:05:25
44172,98,3280,54,3,1,18,randomly,2020-11-26 19:07:26
44172,99,3901.5,57.5,3,0,19,randomly,2020-11-26 19:10:02
44172,77,5923,69,3,0,20,randomly,2020-11-26 19:11:35
45360,50,NA,NA,NA,2,1,randomly,2020-11-26 18:31:16
45360,80,5068,64,3,4,2,randomly,2020-11-26 18:35:37
45360,90,4400,60,3,3,3,randomly,2020-11-26 18:37:22
45360,50,0,50,3,4,4,randomly,2020-11-26 18:39:43
45360,80,3139.5,54.5,3,0,5,randomly,2020-11-26 18:41:38
45360,55,5155.5,68.5,3,2,6,randomly,2020-11-26 18:43:41
45360,54,4314,65,3,3,7,randomly,2020-11-26 18:45:31
45360,54,4992,68,3,0,8,randomly,2020-11-26 18:47:36
45360,60,1452,52,3,3,9,randomly,2020-11-26 18:49:34
45360,55,6937.5,55,2,3,10,randomly,2020-11-26 18:51:27
45360,55,3787.5,62.5,3,0,11,randomly,2020-11-26 18:53:47
45360,60,1988,54,3,0,12,randomly,2020-11-26 18:55:29
45360,55,475,50,3,2,13,randomly,2020-11-26 18:57:36
45360,60,900,50,3,3,14,randomly,2020-11-26 18:59:39
45360,55,5263,69,3,3,15,randomly,2020-11-26 19:01:42
45360,55,1187.5,52.5,3,1,16,randomly,2020-11-26 19:03:32
45360,58,1433.5,52.5,3,3,17,randomly,2020-11-26 19:05:31
45360,60,2887.5,57.5,3,2,18,randomly,2020-11-26 19:07:34
45360,60,7002,77,3,0,19,randomly,2020-11-26 19:09:39
45360,60,900,50,3,3,20,randomly,2020-11-26 19:11:31
48856,65,NA,NA,NA,0,1,assortatively,2020-11-26 18:30:32
48856,60,4202,63,3,2,2,assortatively,2020-11-26 18:36:36
48856,70,5050,65,3,1,3,assortatively,2020-11-26 18:37:35
48856,65,5969.5,70.5,3,2,4,assortatively,2020-11-26 18:39:36
48856,65,6427,73,3,1,5,assortatively,2020-11-26 18:41:27
48856,66,3241.5,57.5,3,1,6,assortatively,2020-11-26 18:43:25
48856,62,4193.5,62.5,3,1,7,assortatively,2020-11-26 18:46:12
48856,59,3559.5,60.5,3,1,8,assortatively,2020-11-26 18:47:25
48856,55,2407,57,3,1,9,assortatively,2020-11-26 18:49:30
48856,55,8875,80,2,0,10,assortatively,2020-11-26 18:51:33
48856,75,3415.5,56.5,3,0,11,assortatively,2020-11-26 18:53:25
48856,55,9475,90,2,2,12,assortatively,2020-11-26 18:55:30
48856,75,6487.5,72.5,3,0,13,assortatively,2020-11-26 18:57:35
48856,70,8065.5,83.5,3,1,14,assortatively,2020-11-26 18:59:22
48856,69,7455,79,3,0,15,assortatively,2020-11-26 19:01:28
48856,65,4447,63,3,0,16,assortatively,2020-11-26 19:03:39
48856,60,5343.875,68.25,3,0,17,assortatively,2020-11-26 19:05:20
48856,60,5082,67,3,0,18,assortatively,2020-11-26 19:07:27
48856,60,2119.5,54.5,3,0,19,assortatively,2020-11-26 19:09:27
48856,50,2800,60,3,0,20,assortatively,2020-11-26 19:11:24
50284,60,NA,NA,NA,3,1,not,2020-11-26 18:30:59
50284,60,4343.71875,63.625,3,2,2,not,2020-11-26 18:35:25
50284,75,2813.71875,53.875,3,2,3,not,2020-11-26 18:38:08
50284,50,482.21875,51.625,3,2,4,not,2020-11-26 18:40:12
50284,50,445.5,51.5,3,2,5,not,2020-11-26 18:41:30
50284,50,334.96875,51.125,3,2,6,not,2020-11-26 18:43:36
50284,50,6665.96875,77.125,3,2,7,not,2020-11-26 18:45:29
50284,51,687,52,3,2,8,not,2020-11-26 18:47:33
50284,50,737.5,52.5,3,2,9,not,2020-11-26 18:49:49
50284,50,773.71875,52.625,3,2,10,not,2020-11-26 18:51:55
50284,50,3121.875,61.25,3,2,11,not,2020-11-26 18:53:29
50284,51,1849.21875,56.125,3,2,12,not,2020-11-26 18:55:43
50284,50,1238.875,54.25,3,2,13,not,2020-11-26 18:57:46
50284,50,1728,56,3,2,14,not,2020-11-26 18:59:21
50284,50,1865.5,56.5,3,2,15,not,2020-11-26 19:01:37
50284,50,149.5,50.5,3,2,16,not,2020-11-26 19:03:48
50284,50,1899.71875,56.625,3,2,17,not,2020-11-26 19:05:29
50284,51,1504.21875,54.875,3,2,18,not,2020-11-26 19:08:07
50284,51,1711.96875,55.625,3,2,19,not,2020-11-26 19:09:54
50284,51,1917.46875,56.375,3,2,20,not,2020-11-26 19:11:35
50525,55,NA,NA,NA,3,1,not,2020-11-26 18:30:40
50525,55,7867,83,3,3,2,not,2020-11-26 18:35:17
50525,56,5831.5,71.5,3,3,3,not,2020-11-26 18:37:34
50525,57,4715,66,3,3,4,not,2020-11-26 18:39:24
50525,58,4877.5,66.5,3,3,5,not,2020-11-26 18:41:48
50525,59,5035,67,3,3,6,not,2020-11-26 18:43:22
50525,60,7962,83,3,3,7,not,2020-11-26 18:45:21
50525,61,5127,67,3,3,8,not,2020-11-26 18:47:47
50525,61,5437.5,68.5,3,3,9,not,2020-11-26 18:50:57
50525,62,5273.5,67.5,3,3,10,not,2020-11-26 18:51:17
50525,63,5313.5,67.5,3,3,11,not,2020-11-26 18:53:25
50525,63,5313.5,67.5,3,3,12,not,2020-11-26 18:55:27
50525,64,5351.5,67.5,3,3,13,not,2020-11-26 18:57:22
50525,65,5387.5,67.5,3,3,14,not,2020-11-26 18:59:24
50525,66,5421.5,67.5,3,3,15,not,2020-11-26 19:01:20
50525,65,5387.5,67.5,3,3,16,not,2020-11-26 19:03:34
50525,67,5453.5,67.5,3,3,17,not,2020-11-26 19:05:25
50525,68,5483.5,67.5,3,3,18,not,2020-11-26 19:07:35
50525,69,5511.5,67.5,3,3,19,not,2020-11-26 19:10:16
50525,70,5537.5,67.5,3,3,20,not,2020-11-26 19:11:28
52121,50,NA,NA,NA,4,1,randomly,2020-11-26 18:30:23
52121,53,3031,60,3,3,2,randomly,2020-11-26 18:35:32
52121,55,3787.5,62.5,3,0,3,randomly,2020-11-26 18:37:29
52121,52,2956,60,3,2,4,randomly,2020-11-26 18:39:31
52121,55,4827,67,3,0,5,randomly,2020-11-26 18:41:31
52121,57,5043.5,67.5,3,2,6,randomly,2020-11-26 18:43:34
52121,60,3500,60,3,2,7,randomly,2020-11-26 18:45:31
52121,60,4315.5,63.5,3,4,8,randomly,2020-11-26 18:47:41
52121,57,1353.5,52.5,3,2,9,randomly,2020-11-26 18:50:15
52121,58,8896,80,2,2,10,randomly,2020-11-26 18:51:18
52121,58,7290,79,3,2,11,randomly,2020-11-26 18:53:23
52121,58,2106,55,3,0,12,randomly,2020-11-26 18:55:47
52121,55,905.5,51.5,3,0,13,randomly,2020-11-26 18:57:16
52121,59,2947,58,3,2,14,randomly,2020-11-26 18:59:41
52121,60,2250,55,3,1,15,randomly,2020-11-26 19:01:54
52121,60,1722,53,3,3,16,randomly,2020-11-26 19:03:32
52121,60,5187.5,67.5,3,1,17,randomly,2020-11-26 19:06:01
52121,60,6282,73,3,3,18,randomly,2020-11-26 19:08:12
52121,55,1875,55,3,1,19,randomly,2020-11-26 19:09:49
52121,56,707.5,50.5,3,2,20,randomly,2020-11-26 19:11:57
53861,100,NA,NA,NA,3,1,not,2020-11-26 18:30:38
53861,100,4379.5,60.5,3,3,2,not,2020-11-26 18:35:26
53861,77,4435,61,3,3,3,not,2020-11-26 18:37:32
53861,66,4161.5,61.5,3,3,4,not,2020-11-26 18:39:59
53861,67,4315,62,3,3,5,not,2020-11-26 18:41:33
53861,68,4463.5,62.5,3,3,6,not,2020-11-26 18:43:38
53861,100,4762,63,3,3,7,not,2020-11-26 18:45:20
53861,68,4675.5,63.5,3,3,8,not,2020-11-26 18:47:30
53861,71,4777.5,63.5,3,3,9,not,2020-11-26 18:49:30
53861,69,4815,64,3,3,10,not,2020-11-26 18:51:22
53861,69,4917.5,64.5,3,3,11,not,2020-11-26 18:53:21
53861,69,4917.5,64.5,3,3,12,not,2020-11-26 18:55:49
53861,69,5019,65,3,3,13,not,2020-11-26 18:57:51
53861,69,5119.5,65.5,3,3,14,not,2020-11-26 18:59:27
53861,69,5219,66,3,3,15,not,2020-11-26 19:01:32
53861,69,5119.5,65.5,3,3,16,not,2020-11-26 19:03:39
53861,69,5317.5,66.5,3,3,17,not,2020-11-26 19:06:06
53861,69,5415,67,3,3,18,not,2020-11-26 19:07:26
53861,69,5511.5,67.5,3,3,19,not,2020-11-26 19:09:38
53861,69,5607,68,3,3,20,not,2020-11-26 19:11:28
59635,66,NA,NA,NA,3,1,not,2020-11-26 18:30:29
59635,66,7201.5,77.5,3,3,2,not,2020-11-26 18:35:36
59635,66,5221.5,66.5,3,3,3,not,2020-11-26 18:37:34
59635,66,4161.5,61.5,3,3,4,not,2020-11-26 18:39:16
59635,66,4381.5,62.5,3,3,5,not,2020-11-26 18:41:21
59635,66,4597.5,63.5,3,3,6,not,2020-11-26 18:43:25
59635,66,7584,80,3,3,7,not,2020-11-26 18:45:26
59635,66,4809.5,64.5,3,3,8,not,2020-11-26 18:47:22
59635,66,5120,66,3,3,9,not,2020-11-26 18:50:29
59635,66,5017.5,65.5,3,3,10,not,2020-11-26 18:51:41
59635,66,5120,66,3,3,11,not,2020-11-26 18:53:23
59635,66,5120,66,3,3,12,not,2020-11-26 18:55:36
59635,66,5221.5,66.5,3,3,13,not,2020-11-26 18:57:50
59635,66,5322,67,3,3,14,not,2020-11-26 18:59:23
59635,66,5421.5,67.5,3,3,15,not,2020-11-26 19:01:36
59635,66,5322,67,3,3,16,not,2020-11-26 19:03:20
59635,66,5520,68,3,3,17,not,2020-11-26 19:05:35
59635,66,5617.5,68.5,3,3,18,not,2020-11-26 19:07:59
59635,66,5714,69,3,3,19,not,2020-11-26 19:10:27
59635,66,5809.5,69.5,3,3,20,not,2020-11-26 19:11:23
62613,50,NA,NA,NA,3,1,not,2020-11-26 18:30:28
64650,89,NA,NA,NA,2,1,randomly,2020-11-26 18:30:52
64650,50,3185.5,61.5,3,3,2,randomly,2020-11-26 18:35:37
64650,55,5263,69,3,4,3,randomly,2020-11-26 18:37:39
64650,60,7087.5,77.5,3,3,4,randomly,2020-11-26 18:39:47
64650,60,4650,65,3,1,5,randomly,2020-11-26 18:41:43
64650,55,6937.5,77.5,3,4,6,randomly,2020-11-26 18:43:30
64650,60,3972,62,3,3,7,randomly,2020-11-26 18:45:55
64650,70,4537.5,62.5,3,2,8,randomly,2020-11-26 18:47:35
64650,65,2195.5,53.5,3,0,9,randomly,2020-11-26 18:49:36
64650,55,6937.5,55,2,3,10,randomly,2020-11-26 18:51:29
64650,60,900,50,3,3,11,randomly,2020-11-26 18:53:45
64650,55,763,51,3,3,12,randomly,2020-11-26 18:55:35
64650,50,737.5,52.5,3,2,13,randomly,2020-11-26 18:57:23
64650,60,3258,59,3,0,14,randomly,2020-11-26 18:59:46
64650,70,3552,58,3,0,15,randomly,2020-11-26 19:01:33
64650,65,1937.5,52.5,3,0,16,randomly,2020-11-26 19:03:22
64650,55,1603,54,3,3,17,randomly,2020-11-26 19:05:35
64650,58,6400,74,3,1,18,randomly,2020-11-26 19:07:35
64650,50,3685.5,63.5,3,2,19,randomly,2020-11-26 19:10:01
64650,65,3187.5,57.5,3,1,20,randomly,2020-11-26 19:11:32
69867,70,NA,NA,NA,4,1,randomly,2020-11-26 18:31:22
69867,80,4300,60,3,1,2,randomly,2020-11-26 18:35:42
69867,70,4325.5,61.5,3,4,3,randomly,2020-11-26 18:38:23
69867,50,0,50,3,4,4,randomly,2020-11-26 18:40:04
69867,66,6794,75,3,4,5,randomly,2020-11-26 18:41:47
69867,55,4375,65,3,3,6,randomly,2020-11-26 18:43:55
69867,60,3500,60,3,2,7,randomly,2020-11-26 18:45:45
69867,50,5737.5,72.5,3,2,8,randomly,2020-11-26 18:48:13
69867,50,3058,61,3,0,9,randomly,2020-11-26 18:49:41
69867,50,4169.5,65.5,3,0,10,randomly,2020-11-26 18:51:22
69867,50,4050,65,3,0,11,randomly,2020-11-26 18:53:49
69867,50,1025.5,53.5,3,3,12,randomly,2020-11-26 18:55:30
69867,50,6250,75,3,3,13,randomly,2020-11-26 18:57:28
69867,50,7018,79,3,1,14,randomly,2020-11-26 18:59:59
69867,60,4202,63,3,0,15,randomly,2020-11-26 19:01:25
69867,55,1187.5,52.5,3,1,16,randomly,2020-11-26 19:03:27
69867,50,2137.5,57.5,3,2,17,randomly,2020-11-26 19:05:30
69867,50,3437.5,62.5,3,2,18,randomly,2020-11-26 19:07:27
69867,50,3685.5,63.5,3,2,19,randomly,2020-11-26 19:09:39
69867,50,1450,55,3,3,20,randomly,2020-11-26 19:11:25
73118,65,NA,NA,NA,6,1,not,2020-11-26 18:30:47
73118,75,9375,-1,1,4,2,not,2020-11-26 18:35:19
73118,85,8775,-1,1,4,3,not,2020-11-26 18:38:21
73118,70,9600,-1,1,4,4,not,2020-11-26 18:40:15
73118,65,9775,-1,1,4,5,not,2020-11-26 18:41:28
73118,65,9775,-1,1,4,6,not,2020-11-26 18:43:32
73118,70,9600,-1,1,4,7,not,2020-11-26 18:45:28
73118,68,9676,-1,1,4,8,not,2020-11-26 18:47:41
73118,69,9639,-1,1,4,9,not,2020-11-26 18:49:33
73118,60,9900,-1,1,4,10,not,2020-11-26 18:51:47
73118,55,9975,-1,1,4,11,not,2020-11-26 18:53:31
73118,50,10000,-1,1,4,12,not,2020-11-26 18:55:24
73118,50,10000,-1,1,4,13,not,2020-11-26 18:57:30
73118,50,10000,-1,1,4,14,not,2020-11-26 18:59:29
73118,50,10000,-1,1,4,15,not,2020-11-26 19:01:45
73118,50,10000,-1,1,4,16,not,2020-11-26 19:03:27
73118,50,10000,-1,1,4,17,not,2020-11-26 19:05:24
73118,50,10000,-1,1,4,18,not,2020-11-26 19:07:21
73118,50,10000,-1,1,4,19,not,2020-11-26 19:09:22
73118,50,10000,-1,1,4,20,not,2020-11-26 19:11:44
82346,58,NA,NA,NA,4,1,randomly,2020-11-26 18:30:38
82346,59,1511.5,52.5,3,0,2,randomly,2020-11-26 18:35:34
82346,65,6337.5,72.5,3,3,3,randomly,2020-11-26 18:37:55
82346,100,2987.5,52.5,3,0,4,randomly,2020-11-26 18:40:40
82346,98,5776,70,3,2,5,randomly,2020-11-26 18:42:18
82346,98,2496,50,3,1,6,randomly,2020-11-26 18:43:50
82346,99,5355,67,3,4,7,randomly,2020-11-26 18:45:22
82346,77,3151,55,3,4,8,randomly,2020-11-26 18:47:56
82346,75,NA,NA,NA,4,9,randomly,2020-11-26 18:49:30
95375,55,NA,NA,NA,3,1,assortatively,2020-11-26 18:31:00
95375,55,4375,65,3,1,2,assortatively,2020-11-26 18:35:33
95375,55,3049.5,59.5,3,0,3,assortatively,2020-11-26 18:37:54
95375,55,4375,65,3,0,4,assortatively,2020-11-26 18:39:42
95375,55,4259.5,64.5,3,0,5,assortatively,2020-11-26 18:41:36
95375,58,5093.5,67.5,3,0,6,assortatively,2020-11-26 18:43:36
95375,58,3856,62,3,0,7,assortatively,2020-11-26 18:45:28
95375,57,2683.5,57.5,3,0,8,assortatively,2020-11-26 18:47:36
95375,56,1819.5,54.5,3,0,9,assortatively,2020-11-26 18:49:28
95375,55,1739.5,54.5,3,1,10,assortatively,2020-11-26 18:52:03
95375,51,3511.5,62.5,3,1,11,assortatively,2020-11-26 18:53:43
95375,52,5946,73,3,0,12,assortatively,2020-11-26 18:55:35
95375,55,7787.5,82.5,3,0,13,assortatively,2020-11-26 18:57:39
95375,58,6768,76,3,0,14,assortatively,2020-11-26 18:59:42
95375,60,8035.5,83.5,3,0,15,assortatively,2020-11-26 19:01:30
95375,61,4699,65,3,0,16,assortatively,2020-11-26 19:03:41
95375,61.5,5252.75,67.5,3,0,17,assortatively,2020-11-26 19:05:40
95375,62,4960,66,3,0,18,assortatively,2020-11-26 19:07:56
95375,60,5187.5,67.5,3,1,19,assortatively,2020-11-26 19:09:39
95375,60,5187.5,67.5,3,1,20,assortatively,2020-11-26 19:11:27
95462,60,NA,NA,NA,4,1,randomly,2020-11-26 18:30:35
95462,70,1985.5,51.5,3,3,2,randomly,2020-11-26 18:35:30
95462,50,4050,65,3,0,3,randomly,2020-11-26 18:37:40
95462,50,3058,61,3,2,4,randomly,2020-11-26 18:39:32
95462,50,5418,71,3,3,5,randomly,2020-11-26 18:41:26
95462,50,6048,74,3,1,6,randomly,2020-11-26 18:43:23
95462,50,6545.5,76.5,3,0,7,randomly,2020-11-26 18:45:38
95462,50,4865.5,68.5,3,4,8,randomly,2020-11-26 18:47:36
95462,50,1728,56,3,2,9,randomly,2020-11-26 18:49:27
95462,50,2405.5,58.5,3,4,10,randomly,2020-11-26 18:51:36
95462,50,1450,55,3,3,11,randomly,2020-11-26 18:53:19
95462,50,2538,59,3,0,12,randomly,2020-11-26 18:55:20
95462,50,1168,54,3,0,13,randomly,2020-11-26 18:57:28
95462,50,3808,64,3,0,14,randomly,2020-11-26 18:59:23
95462,50,1728,56,3,2,15,randomly,2020-11-26 19:01:24
95462,50,1450,55,3,1,16,randomly,2020-11-26 19:03:29
95462,50,2137.5,57.5,3,2,17,randomly,2020-11-26 19:05:20
95462,50,2272,58,3,0,18,randomly,2020-11-26 19:07:23
95462,50,2137.5,57.5,3,1,19,randomly,2020-11-26 19:09:24
95462,50,7637.5,82.5,3,0,20,randomly,2020-11-26 19:11:25
