oneid,choice,profit,ave_other,size,whichgroup,round,rematching,time
48129,55,1739.5,54.5,3,3,9,assortatively,2021-03-31 12:50:05
48129,55,2009.5,55.5,3,3,10,assortatively,2021-03-31 12:51:17
48129,55,619.5,50.5,3,3,11,assortatively,2021-03-31 12:53:19
48129,50,2405.5,58.5,3,3,12,assortatively,2021-03-31 12:55:17
48129,50,2800,60,3,2,13,assortatively,2021-03-31 12:57:14
48129,50,1450,55,3,1,14,assortatively,2021-03-31 12:59:27
48129,50,0,50,3,1,15,assortatively,2021-03-31 13:01:19
48129,65,4875,65,3,1,16,assortatively,2021-03-31 13:03:25
48129,60,5187.5,67.5,3,3,17,assortatively,2021-03-31 13:05:20
48129,59,4031.5,62.5,3,4,18,assortatively,2021-03-31 13:07:16
48129,59,2567.5,56.5,3,3,19,assortatively,2021-03-31 13:09:29
48129,59,3679,61,3,3,20,assortatively,2021-03-31 13:11:18
49154,60,,,,2,1,randomly,2021-03-31 12:30:11
49154,65,4875,65,3,3,2,randomly,2021-03-31 12:35:25
49154,70,2850,55,3,0,3,randomly,2021-03-31 12:37:47
49154,70,7008,76,3,3,4,randomly,2021-03-31 12:39:22
49154,80,4787.5,62.5,3,0,5,randomly,2021-03-31 12:41:23
49154,70,9209.5,94.5,3,1,6,randomly,2021-03-31 12:43:21
49154,60,900,50,3,2,7,randomly,2021-03-31 12:45:32
49154,60,900,50,3,3,8,randomly,2021-03-31 12:47:35
49154,60,3258,59,3,1,9,randomly,2021-03-31 12:49:23
49154,70,5537.5,67.5,3,3,10,randomly,2021-03-31 12:51:25
49154,65,5969.5,70.5,3,0,11,randomly,2021-03-31 12:53:20
49154,65,1275,50,3,0,12,randomly,2021-03-31 12:55:17
49154,70,3889.5,59.5,3,2,13,randomly,2021-03-31 12:57:38
49154,65,4875,65,3,3,14,randomly,2021-03-31 12:59:17
49154,70,2237.5,52.5,3,3,15,randomly,2021-03-31 13:01:21
49154,70,1600,50,3,1,16,randomly,2021-03-31 13:03:39
49154,65,4769.5,64.5,3,3,17,randomly,2021-03-31 13:05:16
49154,70,2850,55,3,2,18,randomly,2021-03-31 13:07:18
49154,70,2362,53,3,0,19,randomly,2021-03-31 13:09:26
49154,65,3775,60,3,3,20,randomly,2021-03-31 13:11:17
50348,50,,,,5,1,not,2021-03-31 12:32:01
50348,50,2137.5,57.5,3,3,2,not,2021-03-31 12:37:00
50348,50,2800,60,3,3,3,not,2021-03-31 12:38:05
50348,50,1450,55,3,3,4,not,2021-03-31 12:41:11
50348,50,4050,65,3,3,5,not,2021-03-31 12:41:32
50348,50,8050,85,3,3,6,not,2021-03-31 12:43:22
50348,100,5987.5,72.5,3,3,7,not,2021-03-31 12:45:58
50348,100,7050,85,3,3,8,not,2021-03-31 12:48:05
50348,100,7187.5,87.5,3,3,9,not,2021-03-31 12:49:29
50348,100,7300,90,3,3,10,not,2021-03-31 12:51:19
50348,100,7387.5,92.5,3,3,11,not,2021-03-31 12:53:43
50348,90,6937.5,77.5,3,3,12,not,2021-03-31 12:55:33
50348,100,7300,90,3,3,13,not,2021-03-31 12:57:24
50348,100,7187.5,87.5,3,3,14,not,2021-03-31 12:59:16
50348,100,7050,85,3,3,15,not,2021-03-31 13:01:15
50348,100,7450,95,3,3,16,not,2021-03-31 13:03:56
50348,100,6487.5,77.5,3,3,17,not,2021-03-31 13:05:17
50348,100,6887.5,82.5,3,3,18,not,2021-03-31 13:07:43
50348,100,7050,85,3,3,19,not,2021-03-31 13:09:30
50348,100,7187.5,87.5,3,3,20,not,2021-03-31 13:11:21
51593,50,,,,6,1,assortatively,2021-03-31 12:30:20
51593,60,6694.875,75.25,3,0,2,assortatively,2021-03-31 12:35:16
51593,90,4032,58,3,2,3,assortatively,2021-03-31 12:37:24
51593,80,6100,70,3,5,4,assortatively,2021-03-31 12:39:19
51593,75,4687.5,62.5,3,5,5,assortatively,2021-03-31 12:41:20
51593,60,6650,75,3,5,6,assortatively,2021-03-31 12:43:15
51593,70,3088,56,3,4,7,assortatively,2021-03-31 12:45:13
51593,60,5187.5,67.5,3,5,8,assortatively,2021-03-31 12:47:17
51593,75,5175,65,3,5,9,assortatively,2021-03-31 12:49:15
51593,75,1875,50,3,5,10,assortatively,2021-03-31 12:51:18
51593,65,4337.5,62.5,3,5,11,assortatively,2021-03-31 12:53:16
51593,65,3187.5,57.5,3,5,12,assortatively,2021-03-31 12:55:15
51593,60,2887.5,57.5,3,5,13,assortatively,2021-03-31 12:57:15
51593,60,3135.5,58.5,3,3,14,assortatively,2021-03-31 12:59:15
51593,55,6087,73,3,5,15,assortatively,2021-03-31 13:01:20
51593,65,2195.5,53.5,3,3,16,assortatively,2021-03-31 13:03:13
51593,60,2887.5,57.5,3,4,17,assortatively,2021-03-31 13:05:15
51593,65,3659.5,59.5,3,4,18,assortatively,2021-03-31 13:07:15
51593,60,4975.5,66.5,3,5,19,assortatively,2021-03-31 13:09:13
51593,65,3307,58,3,3,20,assortatively,2021-03-31 13:11:16
57330,70,,,,4,1,assortatively,2021-03-31 12:31:12
57330,70,6437.5,72.5,3,4,2,assortatively,2021-03-31 12:35:25
57330,75,5175,65,3,4,3,assortatively,2021-03-31 12:37:51
57330,65,7187.5,77.5,3,5,4,assortatively,2021-03-31 12:39:18
57330,65,3307,58,3,4,5,assortatively,2021-03-31 12:41:22
57330,55,2667,58,3,4,6,assortatively,2021-03-31 12:43:20
57330,55,475,50,3,2,7,assortatively,2021-03-31 12:45:27
57330,60,1039.5,50.5,3,2,8,assortatively,2021-03-31 12:47:27
57330,50,2002,57,3,4,9,assortatively,2021-03-31 12:49:26
57330,50,2137.5,57.5,3,1,10,assortatively,2021-03-31 12:51:42
57330,50,4050,65,3,1,11,assortatively,2021-03-31 12:53:25
57330,50,4978,69,3,1,12,assortatively,2021-03-31 12:55:23
57330,88,6036,70,3,1,13,assortatively,2021-03-31 12:57:14
57330,50,3808,64,3,5,14,assortatively,2021-03-31 12:59:35
57330,50,0,50,3,0,15,assortatively,2021-03-31 13:01:39
57330,70,1600,50,3,0,16,assortatively,2021-03-31 13:03:22
57330,50,3437.5,62.5,3,4,17,assortatively,2021-03-31 13:05:19
57330,50,0,50,3,1,18,assortatively,2021-03-31 13:07:15
57330,70,1600,50,3,1,19,assortatively,2021-03-31 13:09:19
57330,50,7018,79,3,5,20,assortatively,2021-03-31 13:11:16
60311,60,,,,5,1,not,2021-03-31 12:30:47
60311,65,1275,50,3,3,2,not,2021-03-31 12:35:24
60311,70,1600,50,3,3,3,not,2021-03-31 12:38:00
60311,60,900,50,3,3,4,not,2021-03-31 12:39:46
60311,80,2100,50,3,3,5,not,2021-03-31 12:41:27
60311,90,5250,65,3,3,6,not,2021-03-31 12:43:21
60311,55,9475,95,3,3,7,not,2021-03-31 12:45:44
60311,70,9600,100,3,3,8,not,2021-03-31 12:47:38
60311,75,9375,100,3,3,9,not,2021-03-31 12:49:53
60311,80,9100,100,3,3,10,not,2021-03-31 12:51:34
60311,85,8775,100,3,3,11,not,2021-03-31 12:53:34
60311,55,9475,95,3,3,12,not,2021-03-31 12:55:33
60311,80,9100,100,3,3,13,not,2021-03-31 12:57:57
60311,75,9375,100,3,3,14,not,2021-03-31 12:59:39
60311,70,9600,100,3,3,15,not,2021-03-31 13:01:28
60311,90,8400,100,3,3,16,not,2021-03-31 13:03:36
60311,55,9975,100,3,3,17,not,2021-03-31 13:05:19
60311,65,9775,100,3,3,18,not,2021-03-31 13:07:24
60311,70,9600,100,3,3,19,not,2021-03-31 13:09:24
60311,75,9375,100,3,3,20,not,2021-03-31 13:11:24
63404,80,,,,6,1,assortatively,2021-03-31 12:31:24
63404,80,7187.5,77.5,3,5,2,assortatively,2021-03-31 12:35:29
63404,50,3437.5,62.5,3,5,3,assortatively,2021-03-31 12:37:26
63404,50,1450,55,3,0,4,assortatively,2021-03-31 12:39:28
63404,50,149.5,50.5,3,0,5,assortatively,2021-03-31 12:41:51
63404,100,3450,55,3,0,6,assortatively,2021-03-31 12:44:03
63404,50,10000,-1,1,6,7,assortatively,2021-03-31 12:45:23
63404,50,0,50,3,0,8,assortatively,2021-03-31 12:47:27
63404,50,149.5,50.5,3,2,9,assortatively,2021-03-31 12:49:22
63404,50,0,50,3,0,10,assortatively,2021-03-31 12:51:23
63404,80,2100,50,3,1,11,assortatively,2021-03-31 12:53:49
63404,50,10000,-1,1,6,12,assortatively,2021-03-31 12:55:21
63404,50,0,50,3,0,13,assortatively,2021-03-31 12:57:30
63404,60,900,50,3,1,14,assortatively,2021-03-31 13:00:00
63404,50.25,1887.1875,56.5,3,3,15,assortatively,2021-03-31 13:01:27
63404,52,343.5,50.5,3,2,16,assortatively,2021-03-31 13:03:31
63404,51,1815,56,3,2,17,assortatively,2021-03-31 13:05:25
63404,52,1348,54,3,2,18,assortatively,2021-03-31 13:07:40
63404,51,975,53,3,2,19,assortatively,2021-03-31 13:09:31
63404,51,99,50,3,1,20,assortatively,2021-03-31 13:11:30
63842,75,,,,4,1,randomly,2021-03-31 12:30:51
63842,80,3787.5,57.5,3,3,2,randomly,2021-03-31 12:35:49
63842,55,6937.5,77.5,3,3,3,randomly,2021-03-31 12:37:43
63842,55,1875,55,3,0,4,randomly,2021-03-31 12:39:30
63842,50,882,53,3,2,5,randomly,2021-03-31 12:41:19
63842,50,1589.5,55.5,3,0,6,randomly,2021-03-31 12:43:24
63842,50,6149.5,74.5,3,1,7,randomly,2021-03-31 12:45:52
63842,50,1450,55,3,3,8,randomly,2021-03-31 12:47:39
63842,50,737.5,52.5,3,0,9,randomly,2021-03-31 12:50:12
63842,50,7018,79,3,2,10,randomly,2021-03-31 12:51:24
63842,50,737.5,52.5,3,1,11,randomly,2021-03-31 12:53:23
63842,50,2137.5,57.5,3,0,12,randomly,2021-03-31 12:55:41
63842,50,737.5,52.5,3,0,13,randomly,2021-03-31 12:57:25
63842,50,737.5,52.5,3,2,14,randomly,2021-03-31 12:59:27
63842,50,5200,70,3,1,15,randomly,2021-03-31 13:01:41
63842,50,0,50,3,3,16,randomly,2021-03-31 13:03:39
63842,50,8658,89,3,1,17,randomly,2021-03-31 13:05:21
63842,50,5525.5,71.5,3,3,18,randomly,2021-03-31 13:07:22
63842,50,737.5,52.5,3,1,19,randomly,2021-03-31 13:09:30
63842,50,5525.5,71.5,3,2,20,randomly,2021-03-31 13:11:25
64545,50,,,,5,1,assortatively,2021-03-31 12:30:29
64545,55,6982.375,77.75,3,0,2,assortatively,2021-03-31 12:35:44
64545,100,3887.5,57.5,3,1,3,assortatively,2021-03-31 12:37:43
64545,70,9600,-1,1,6,4,assortatively,2021-03-31 12:39:26
64545,50,6250,75,3,5,5,assortatively,2021-03-31 12:41:21
64545,60,6650,75,3,0,6,assortatively,2021-03-31 12:43:33
64545,50,4288,66,3,4,7,assortatively,2021-03-31 12:45:16
64545,50,0,50,3,1,8,assortatively,2021-03-31 12:47:19
64545,50,2137.5,57.5,3,1,9,assortatively,2021-03-31 12:49:16
64545,50,0,50,3,0,10,assortatively,2021-03-31 12:51:15
64545,50,2137.5,57.5,3,0,11,assortatively,2021-03-31 12:53:36
64545,50,2800,60,3,0,12,assortatively,2021-03-31 12:55:17
64545,50,0,50,3,0,13,assortatively,2021-03-31 12:57:19
64545,50,737.5,52.5,3,0,14,assortatively,2021-03-31 12:59:20
64545,50,0,50,3,0,15,assortatively,2021-03-31 13:01:21
64545,50,2800,60,3,0,16,assortatively,2021-03-31 13:03:58
64545,50,1168,54,3,0,17,assortatively,2021-03-31 13:05:31
64545,50,0,50,3,0,18,assortatively,2021-03-31 13:07:24
64545,50,4050,65,3,0,19,assortatively,2021-03-31 13:09:23
64545,50,0,50,3,0,20,assortatively,2021-03-31 13:11:19
66036,100,,,,2,1,randomly,2021-03-31 12:31:07
66036,50,149.5,50.5,3,1,2,randomly,2021-03-31 12:35:41
66036,100,3450,55,3,3,3,randomly,2021-03-31 12:38:06
66036,90,3248,54,3,1,4,randomly,2021-03-31 12:40:07
66036,55,1047,52,3,3,5,randomly,2021-03-31 12:41:44
66036,51,975,53,3,3,6,randomly,2021-03-31 12:43:37
66036,50,1450,55,3,2,7,randomly,2021-03-31 12:45:42
66036,50,2538,59,3,1,8,randomly,2021-03-31 12:47:42
66036,50,3808,64,3,1,9,randomly,2021-03-31 12:49:36
66036,70,5818,69,3,2,10,randomly,2021-03-31 12:51:28
66036,50,4405.5,66.5,3,3,11,randomly,2021-03-31 12:53:37
66036,55,475,50,3,3,12,randomly,2021-03-31 12:55:26
66036,55,4827,67,3,2,13,randomly,2021-03-31 12:57:25
66036,55,4143,64,3,0,14,randomly,2021-03-31 12:59:23
66036,55,2667,58,3,0,15,randomly,2021-03-31 13:01:16
66036,51,5039,69,3,0,16,randomly,2021-03-31 13:03:26
66036,59,5141.5,67.5,3,3,17,randomly,2021-03-31 13:05:28
66036,75,8005.5,83.5,3,1,18,randomly,2021-03-31 13:07:35
66036,100,2987.5,52.5,3,2,19,randomly,2021-03-31 13:09:22
66036,100,2500,50,3,1,20,randomly,2021-03-31 13:11:22
67593,50,,,,2,1,assortatively,2021-03-31 12:30:48
67593,95.5,3934.75,57.5,3,0,2,assortatively,2021-03-31 12:35:53
67593,62,9856,-1,1,6,3,assortatively,2021-03-31 12:37:45
67593,62,4193.5,62.5,3,3,4,assortatively,2021-03-31 12:39:34
67593,61,3559,60,3,4,5,assortatively,2021-03-31 12:41:34
67593,58,2497.5,56.5,3,4,6,assortatively,2021-03-31 12:43:51
67593,62,3616,60,3,4,7,assortatively,2021-03-31 12:45:29
67593,50,4637.5,67.5,3,4,8,assortatively,2021-03-31 12:47:33
67593,50,1589.5,55.5,3,0,9,assortatively,2021-03-31 12:49:23
67593,50,0,50,3,0,10,assortatively,2021-03-31 12:51:32
67593,65,1275,50,3,0,11,assortatively,2021-03-31 12:53:19
67593,50,2669.5,59.5,3,4,12,assortatively,2021-03-31 12:55:29
67593,50,0,50,3,0,13,assortatively,2021-03-31 12:57:24
67593,50,737.5,52.5,3,0,14,assortatively,2021-03-31 12:59:15
67593,50,0,50,3,0,15,assortatively,2021-03-31 13:01:17
67593,50,2800,60,3,0,16,assortatively,2021-03-31 13:03:20
67593,50,1168,54,3,0,17,assortatively,2021-03-31 13:05:21
67593,50,0,50,3,1,18,assortatively,2021-03-31 13:07:17
67593,50,4050,65,3,0,19,assortatively,2021-03-31 13:09:16
67593,50,149.5,50.5,3,1,20,assortatively,2021-03-31 13:11:28
70682,50,,,,1,1,not,2021-03-31 12:30:24
70682,50,2137.5,57.5,3,3,2,not,2021-03-31 12:35:15
70682,50,2800,60,3,3,3,not,2021-03-31 12:37:29
70682,50,1450,55,3,3,4,not,2021-03-31 12:39:24
70682,50,4050,65,3,3,5,not,2021-03-31 12:41:20
70682,80,6100,70,3,3,6,not,2021-03-31 12:43:17
70682,90,6937.5,77.5,3,3,7,not,2021-03-31 12:45:18
70682,100,7050,85,3,3,8,not,2021-03-31 12:47:18
70682,100,7187.5,87.5,3,3,9,not,2021-03-31 12:49:16
70682,100,7300,90,3,3,10,not,2021-03-31 12:51:16
70682,100,7387.5,92.5,3,3,11,not,2021-03-31 12:53:20
70682,100,5987.5,72.5,3,3,12,not,2021-03-31 12:55:21
70682,100,7300,90,3,3,13,not,2021-03-31 12:57:18
70682,100,7187.5,87.5,3,3,14,not,2021-03-31 12:59:16
70682,100,7050,85,3,3,15,not,2021-03-31 13:01:18
70682,100,7450,95,3,3,16,not,2021-03-31 13:03:12
70682,100,6487.5,77.5,3,3,17,not,2021-03-31 13:05:19
70682,100,6887.5,82.5,3,3,18,not,2021-03-31 13:07:21
70682,100,7050,85,3,3,19,not,2021-03-31 13:09:15
70682,100,7187.5,87.5,3,3,20,not,2021-03-31 13:11:13
71538,60,,,,5,1,randomly,2021-03-31 12:31:09
71538,65,4337.5,62.5,3,0,2,randomly,2021-03-31 12:35:21
71538,55,6937.5,77.5,3,3,3,randomly,2021-03-31 12:37:36
71538,53,8053.5,84.5,3,3,4,randomly,2021-03-31 12:39:25
71538,50,6737.5,77.5,3,0,5,randomly,2021-03-31 12:41:31
71538,51,1539,55,3,0,6,randomly,2021-03-31 12:43:33
71538,50,4637.5,67.5,3,3,7,randomly,2021-03-31 12:46:05
71538,50,6149.5,74.5,3,0,8,randomly,2021-03-31 12:47:26
71538,50,0,50,3,3,9,randomly,2021-03-31 12:49:14
71538,60,7962,83,3,1,10,randomly,2021-03-31 12:51:31
71538,50,8729.5,89.5,3,2,11,randomly,2021-03-31 12:53:27
71538,50,737.5,52.5,3,3,12,randomly,2021-03-31 12:55:19
71538,50,4050,65,3,3,13,randomly,2021-03-31 12:57:46
71538,50,6642,77,3,1,14,randomly,2021-03-31 12:59:30
71538,50,2929.5,60.5,3,0,15,randomly,2021-03-31 13:01:40
71538,50,2800,60,3,1,16,randomly,2021-03-31 13:03:36
71538,50,0,50,3,2,17,randomly,2021-03-31 13:05:33
71538,60,3500,60,3,2,18,randomly,2021-03-31 13:07:28
71538,50,6737.5,77.5,3,2,19,randomly,2021-03-31 13:09:37
71538,50,4637.5,67.5,3,3,20,randomly,2021-03-31 13:11:18
73789,66,,,,4,1,assortatively,2021-03-31 12:30:17
73789,70,6437.5,72.5,3,4,2,assortatively,2021-03-31 12:35:13
73789,70,4109.5,60.5,3,3,3,assortatively,2021-03-31 12:37:27
73789,60,6650,75,3,4,4,assortatively,2021-03-31 12:39:20
73789,80,3468,56,3,1,5,assortatively,2021-03-31 12:41:20
73789,55,9975,-1,1,6,6,assortatively,2021-03-31 12:43:19
73789,70,1729.5,50.5,3,1,7,assortatively,2021-03-31 12:45:21
73789,50,5737.5,72.5,3,5,8,assortatively,2021-03-31 12:47:23
73789,60,1587.5,52.5,3,1,9,assortatively,2021-03-31 12:49:19
73789,50,3437.5,62.5,3,5,10,assortatively,2021-03-31 12:51:13
73789,50,4050,65,3,1,11,assortatively,2021-03-31 12:53:18
73789,70,1600,50,3,0,12,assortatively,2021-03-31 12:55:23
73789,50,3437.5,62.5,3,5,13,assortatively,2021-03-31 12:57:18
73789,55,475,50,3,0,14,assortatively,2021-03-31 12:59:18
73789,55,619.5,50.5,3,2,15,assortatively,2021-03-31 13:01:14
73789,50,3058,61,3,3,16,assortatively,2021-03-31 13:03:18
73789,58,736,50,3,0,17,assortatively,2021-03-31 13:05:17
73789,55,4937.5,67.5,3,3,18,assortatively,2021-03-31 13:07:19
73789,56,707.5,50.5,3,2,19,assortatively,2021-03-31 13:09:22
73789,50,1589.5,55.5,3,2,20,assortatively,2021-03-31 13:11:19
75577,55,,,,4,1,assortatively,2021-03-31 12:30:18
75577,55,2667,58,3,3,2,assortatively,2021-03-31 12:35:25
75577,55,7375,80,3,1,3,assortatively,2021-03-31 12:37:31
75577,55,1739.5,54.5,3,1,4,assortatively,2021-03-31 12:39:28
75577,52,5316,70,3,1,5,assortatively,2021-03-31 12:41:51
75577,55,1187.5,52.5,3,2,6,assortatively,2021-03-31 12:43:26
75577,50,737.5,52.5,3,2,7,assortatively,2021-03-31 12:45:24
75577,50,0,50,3,0,8,assortatively,2021-03-31 12:47:23
75577,55,1875,55,3,1,9,assortatively,2021-03-31 12:49:12
75577,51,2221.5,57.5,3,3,10,assortatively,2021-03-31 12:51:19
75577,50,882,53,3,3,11,assortatively,2021-03-31 12:53:15
75577,50,4978,69,3,1,12,assortatively,2021-03-31 12:55:37
75577,50,8658,89,3,1,13,assortatively,2021-03-31 12:57:17
75577,50,1450,55,3,1,14,assortatively,2021-03-31 12:59:15
75577,50,0,50,3,1,15,assortatively,2021-03-31 13:01:23
75577,50,5737.5,72.5,3,1,16,assortatively,2021-03-31 13:03:19
75577,50,149.5,50.5,3,1,17,assortatively,2021-03-31 13:05:14
75577,50,0,50,3,0,18,assortatively,2021-03-31 13:07:15
75577,50,2800,60,3,1,19,assortatively,2021-03-31 13:09:31
75577,50,149.5,50.5,3,1,20,assortatively,2021-03-31 13:11:11
80621,51,,,,6,1,assortatively,2021-03-31 12:30:24
80621,50.25,1048.6875,53.5,3,2,2,assortatively,2021-03-31 12:35:28
80621,54,1794,55,3,0,3,assortatively,2021-03-31 12:37:49
80621,58,1570,53,3,1,4,assortatively,2021-03-31 12:39:31
80621,60,4868,66,3,1,5,assortatively,2021-03-31 12:41:47
80621,65,1937.5,52.5,3,3,6,assortatively,2021-03-31 12:43:33
80621,65,6337.5,72.5,3,5,7,assortatively,2021-03-31 12:45:19
80621,80,2687.5,52.5,3,4,8,assortatively,2021-03-31 12:47:26
80621,80,4787.5,62.5,3,5,9,assortatively,2021-03-31 12:49:18
80621,80,9100,-1,1,6,10,assortatively,2021-03-31 12:52:24
80621,50,10000,-1,1,6,11,assortatively,2021-03-31 12:53:29
80621,88,2356,50,3,1,12,assortatively,2021-03-31 12:55:25
80621,78,9216,-1,1,6,13,assortatively,2021-03-31 12:57:21
80621,78,2016,50,3,5,14,assortatively,2021-03-31 12:59:16
80621,78,4557.5,61.5,3,5,15,assortatively,2021-03-31 13:01:47
80621,78,5930,69,3,5,16,assortatively,2021-03-31 13:03:13
80621,78,6096,70,3,5,17,assortatively,2021-03-31 13:05:21
80621,78,4753.5,62.5,3,5,18,assortatively,2021-03-31 13:07:29
80621,55,5263,69,3,5,19,assortatively,2021-03-31 13:10:14
80621,55,1327,53,3,2,20,assortatively,2021-03-31 13:11:31
92257,50,,,,3,1,assortatively,2021-03-31 12:30:25
92257,80,2100,50,3,1,2,assortatively,2021-03-31 12:35:27
92257,50,3437.5,62.5,3,5,3,assortatively,2021-03-31 12:37:39
92257,50,1450,55,3,0,4,assortatively,2021-03-31 12:39:22
92257,50,149.5,50.5,3,0,5,assortatively,2021-03-31 12:41:21
92257,55,619.5,50.5,3,1,6,assortatively,2021-03-31 12:43:31
92257,50,737.5,52.5,3,2,7,assortatively,2021-03-31 12:45:22
92257,50,0,50,3,0,8,assortatively,2021-03-31 12:47:32
92257,50,149.5,50.5,3,2,9,assortatively,2021-03-31 12:49:26
92257,50,2137.5,57.5,3,1,10,assortatively,2021-03-31 12:51:31
92257,80,3250,55,3,2,11,assortatively,2021-03-31 12:53:25
92257,50,4050,65,3,5,12,assortatively,2021-03-31 12:55:23
92257,90,5858,69,3,1,13,assortatively,2021-03-31 12:57:21
92257,80,9100,-1,1,6,14,assortatively,2021-03-31 12:59:40
92257,80,9100,-1,1,6,15,assortatively,2021-03-31 13:01:43
92257,80,9100,-1,1,6,16,assortatively,2021-03-31 13:03:22
92257,85,5525.5,66.5,3,5,17,assortatively,2021-03-31 13:05:23
92257,80,9100,-1,1,6,18,assortatively,2021-03-31 13:07:22
92257,80,9100,-1,1,6,19,assortatively,2021-03-31 13:09:27
92257,80,5068,64,3,5,20,assortatively,2021-03-31 13:11:27
96725,90,,,,4,1,not,2021-03-31 12:31:39
96725,75,9375,-1,1,4,2,not,2021-03-31 12:35:24
96725,80,9100,-1,1,4,3,not,2021-03-31 12:37:42
96725,70,9600,-1,1,4,4,not,2021-03-31 12:39:24
96725,65,9775,-1,1,4,5,not,2021-03-31 12:41:41
96725,60,9900,-1,1,4,6,not,2021-03-31 12:43:25
96725,55,9975,-1,1,4,7,not,2021-03-31 12:45:31
96725,50,10000,-1,1,4,8,not,2021-03-31 12:47:29
96725,50,10000,-1,1,4,9,not,2021-03-31 12:49:53
96725,90,8400,-1,1,4,10,not,2021-03-31 12:51:26
96725,75,9375,-1,1,4,11,not,2021-03-31 12:53:29
96725,50,10000,-1,1,4,12,not,2021-03-31 12:55:23
96725,65,9775,-1,1,4,13,not,2021-03-31 12:57:22
96725,65,9775,-1,1,4,14,not,2021-03-31 12:59:21
96725,70,9600,-1,1,4,15,not,2021-03-31 13:01:29
96725,65,9775,-1,1,4,16,not,2021-03-31 13:03:25
96725,75,9375,-1,1,4,17,not,2021-03-31 13:05:19
96725,65,9775,-1,1,4,18,not,2021-03-31 13:07:24
96725,60,9900,-1,1,4,19,not,2021-03-31 13:09:23
96725,50,10000,-1,1,4,20,not,2021-03-31 13:11:19
98696,50,,,,1,1,randomly,2021-03-31 12:30:13
98696,50,5737.5,72.5,3,3,2,randomly,2021-03-31 12:35:22
98696,50,592,52,3,2,3,randomly,2021-03-31 12:37:28
98696,50,6048,74,3,1,4,randomly,2021-03-31 12:39:32
98696,50,882,53,3,2,5,randomly,2021-03-31 12:42:08
98696,50,3562,63,3,2,6,randomly,2021-03-31 12:43:18
98696,50,6149.5,74.5,3,1,7,randomly,2021-03-31 12:45:30
98696,50,1450,55,3,3,8,randomly,2021-03-31 12:47:16
98696,50,737.5,52.5,3,0,9,randomly,2021-03-31 12:49:19
98696,50,6737.5,77.5,3,3,10,randomly,2021-03-31 12:51:20
98696,50,737.5,52.5,3,1,11,randomly,2021-03-31 12:53:17
98696,50,2137.5,57.5,3,0,12,randomly,2021-03-31 12:55:20
98696,50,737.5,52.5,3,0,13,randomly,2021-03-31 12:57:21
98696,50,4405.5,66.5,3,0,14,randomly,2021-03-31 12:59:19
98696,50,4050,65,3,2,15,randomly,2021-03-31 13:01:21
98696,50,2800,60,3,1,16,randomly,2021-03-31 13:03:21
98696,50,0,50,3,2,17,randomly,2021-03-31 13:05:25
98696,50,3685.5,63.5,3,0,18,randomly,2021-03-31 13:07:33
98696,50,737.5,52.5,3,1,19,randomly,2021-03-31 13:09:31
98696,50,6448,76,3,0,20,randomly,2021-03-31 13:11:27
